environment,state_id,task_id,split,planner,method,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,transition_seeds_averaged
PushT,37,4,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,38,4,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,38,4,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,38,4,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,39,4,probe_calibration,simulator_oracle,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,39,4,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,39,4,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,56,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,56,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,56,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,57,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,57,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,57,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,58,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,58,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,58,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,59,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,59,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,59,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,60,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,60,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,60,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,61,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,61,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,61,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,62,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,62,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,62,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,63,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,63,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,63,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,80,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,80,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,80,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,81,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,81,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,81,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,82,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,82,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,82,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,83,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,83,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,83,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,84,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,84,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,84,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,85,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
PushT,85,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,85,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,86,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,86,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,86,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,87,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,87,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
PushT,87,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
PushT,8,1,development_holdout,shared_metric,target_oracle,1,0.08148739372120142,0.8294603889583868,0.0,1.047790145065342,1
PushT,8,1,development_holdout,shared_metric,target_oracle,3,1.0,0.2036120359585118,0.0,2.379608425457086,1
PushT,8,1,development_holdout,shared_metric,target_oracle,6,0.5781148528381919,0.2849627131732267,0.0,1.8613601532084163,1
PushT,9,1,development_holdout,shared_metric,target_oracle,1,0.36553473865706543,0.3252791013341554,0.0,1.3235970537768316,1
PushT,9,1,development_holdout,shared_metric,target_oracle,3,0.2415867066316891,0.10412136645834026,0.0,2.5947038632961563,1
PushT,9,1,development_holdout,shared_metric,target_oracle,6,0.27893426755596323,0.6480781667315185,0.0,1.3246341725117021,1
PushT,10,1,development_holdout,shared_metric,target_oracle,1,0.0,0.9137590875922272,1.0,0.6315525419870368,1
PushT,10,1,development_holdout,shared_metric,target_oracle,3,1.0,0.6281898068771229,0.0,1.6503847988644398,1
PushT,10,1,development_holdout,shared_metric,target_oracle,6,0.0,0.6633650459611247,1.0,2.28713201975757,1
PushT,11,1,development_holdout,shared_metric,target_oracle,1,0.41336878890994966,0.15059680364318134,0.0,2.7904105297023953,1
PushT,11,1,development_holdout,shared_metric,target_oracle,3,0.4372990589047043,0.148677578559497,0.0,1.9890621259213856,1
PushT,11,1,development_holdout,shared_metric,target_oracle,6,0.2434864252420023,0.6055907276249016,0.0,1.8815900913082755,1
PushT,12,1,development_holdout,shared_metric,target_oracle,1,0.15542731492732748,0.849132681307719,0.0,1.1702976410096018,1
PushT,12,1,development_holdout,shared_metric,target_oracle,3,0.05556742065693472,0.41535892788818196,0.0,1.3719799002869097,1
PushT,12,1,development_holdout,shared_metric,target_oracle,6,0.0,0.497583709055697,1.0,1.8170699410891211,1
PushT,13,1,development_holdout,shared_metric,target_oracle,1,1.0,0.10688613620657786,0.0,2.187397389865621,1
PushT,13,1,development_holdout,shared_metric,target_oracle,3,0.20051600978623596,0.750015744380235,0.0,1.3026720006343997,1
PushT,13,1,development_holdout,shared_metric,target_oracle,6,0.0,0.6770481945904818,1.0,2.746124177648222,1
PushT,14,1,development_holdout,shared_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,14,1,development_holdout,shared_metric,target_oracle,3,0.810978858415084,0.7714883357744029,0.0,0.9511225939539685,1
PushT,14,1,development_holdout,shared_metric,target_oracle,6,1.0,0.6181712792576282,0.0,1.973332632700231,1
PushT,15,1,development_holdout,shared_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,15,1,development_holdout,shared_metric,target_oracle,3,1.0,0.5615042475171009,0.0,2.2658529827963347,1
PushT,15,1,development_holdout,shared_metric,target_oracle,6,1.0,0.3906363181425846,0.0,2.467729942108377,1
PushT,16,2,development_holdout,shared_metric,target_oracle,1,0.0,0.5591889403332068,1.0,1.0762287234339323,1
PushT,16,2,development_holdout,shared_metric,target_oracle,3,0.0,0.7196062854844257,1.0,1.3222500505601205,1
PushT,16,2,development_holdout,shared_metric,target_oracle,6,0.3019145847229555,0.7489667128202742,0.0,1.623577710080581,1
PushT,17,2,development_holdout,shared_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,17,2,development_holdout,shared_metric,target_oracle,3,0.6032872167889128,0.6703189808527643,0.0,1.7732143260276805,1
PushT,17,2,development_holdout,shared_metric,target_oracle,6,0.6384910027617486,0.46091058652245503,0.0,1.7168693608964232,1
PushT,18,2,development_holdout,shared_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,18,2,development_holdout,shared_metric,target_oracle,3,0.44201480759003287,0.723369777186628,0.0,0.9811743597012659,1
PushT,18,2,development_holdout,shared_metric,target_oracle,6,0.31070236595182904,0.5930028357460357,0.0,2.050620310763084,1
PushT,19,2,development_holdout,shared_metric,target_oracle,1,1.0,0.5387440751451279,0.0,1.1388946172029424,1
PushT,19,2,development_holdout,shared_metric,target_oracle,3,0.7266521551092856,0.23395579212481857,0.0,1.8119476256094478,1
PushT,19,2,development_holdout,shared_metric,target_oracle,6,0.646249914818928,0.3918458003677592,0.0,2.3076780926743874,1
PushT,20,2,development_holdout,shared_metric,target_oracle,1,0.7957935685153475,0.35178541608205044,0.0,1.4330908184901032,1
PushT,20,2,development_holdout,shared_metric,target_oracle,3,0.9103992805710343,0.31447742284820906,0.0,2.238211563237369,1
PushT,20,2,development_holdout,shared_metric,target_oracle,6,0.07594002049816881,0.38476982840461166,0.0,1.9987602547611707,1
PushT,21,2,development_holdout,shared_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,21,2,development_holdout,shared_metric,target_oracle,3,0.7585503102919223,0.6777366495345845,0.0,1.2370033141293513,1
PushT,21,2,development_holdout,shared_metric,target_oracle,6,0.7230047574770261,0.6015101482180811,0.0,2.0023228133055433,1
PushT,22,2,development_holdout,shared_metric,target_oracle,1,0.0,1.0,1.0,1.1008526960571572,1
PushT,22,2,development_holdout,shared_metric,target_oracle,3,0.6494229664681321,0.3563518807600261,0.0,1.2953796294309066,1
PushT,22,2,development_holdout,shared_metric,target_oracle,6,1.0,0.47290299815949893,0.0,1.6837821572280514,1
PushT,23,2,development_holdout,shared_metric,target_oracle,1,0.0,0.9365061986323718,1.0,0.6844504286788673,1
PushT,23,2,development_holdout,shared_metric,target_oracle,3,0.10029137060733691,0.4434760671740051,0.0,1.881325435687641,1
PushT,23,2,development_holdout,shared_metric,target_oracle,6,0.01666363785413529,0.7489890055646408,0.0,1.7055091884388307,1
PushT,48,6,development_holdout,shared_metric,target_oracle,1,0.10419362947361568,0.8821478338580675,0.0,2.3584432241182185,1
PushT,48,6,development_holdout,shared_metric,target_oracle,3,0.09704260337281335,0.9216559302897344,0.0,1.858059616167565,1
PushT,48,6,development_holdout,shared_metric,target_oracle,6,0.0189945493625357,0.8644737185154182,0.0,1.438132050435359,1
PushT,49,6,development_holdout,shared_metric,target_oracle,1,0.0,0.984162130517226,1.0,0.880988681788136,1
PushT,49,6,development_holdout,shared_metric,target_oracle,3,0.42065387548188055,0.8207570906471835,0.0,1.6614262812224365,1
PushT,49,6,development_holdout,shared_metric,target_oracle,6,0.2652965997915153,0.7445013502568616,0.0,1.328673881785098,1
PushT,50,6,development_holdout,shared_metric,target_oracle,1,0.6799325238708473,0.4945361420848392,0.0,1.3456780400422972,1
PushT,50,6,development_holdout,shared_metric,target_oracle,3,0.1611708175187216,0.4047193093330737,0.0,1.9816176016344214,1
PushT,50,6,development_holdout,shared_metric,target_oracle,6,0.11176022326401269,0.5071299121905827,0.0,2.076681152705888,1
PushT,51,6,development_holdout,shared_metric,target_oracle,1,0.9865552978109585,0.02462600414391491,0.0,3.307403760515601,1
PushT,51,6,development_holdout,shared_metric,target_oracle,3,0.9553730609169209,0.21972464144269416,0.0,1.7423582366033457,1
PushT,51,6,development_holdout,shared_metric,target_oracle,6,0.8249736846311396,0.6353855204485979,0.0,1.8801009740877237,1
PushT,52,6,development_holdout,shared_metric,target_oracle,1,1.0,0.0,0.0,2.356680156375634,1
PushT,52,6,development_holdout,shared_metric,target_oracle,3,0.3477543489605677,0.349177085653927,0.0,1.4993975748182224,1
PushT,52,6,development_holdout,shared_metric,target_oracle,6,1.0,0.16656543193036158,0.0,2.134980139214387,1
PushT,53,6,development_holdout,shared_metric,target_oracle,1,0.22071215478288175,0.6620569446074418,0.0,1.1303777935829036,1
PushT,53,6,development_holdout,shared_metric,target_oracle,3,0.4575965428879332,0.6555164573723967,0.0,1.6363235561800133,1
PushT,53,6,development_holdout,shared_metric,target_oracle,6,0.5314747869471632,0.4177645530047796,0.0,2.0161120797992282,1
PushT,54,6,development_holdout,shared_metric,target_oracle,1,0.274829989886387,0.3141629844675082,0.0,1.4965387241229855,1
PushT,54,6,development_holdout,shared_metric,target_oracle,3,0.23123939172671404,0.7837399350287703,0.0,1.009680607001132,1
PushT,54,6,development_holdout,shared_metric,target_oracle,6,0.0,0.7992701402720044,1.0,1.8353908199585296,1
PushT,55,6,development_holdout,shared_metric,target_oracle,1,0.0,0.7777777777777778,1.0,1.2084694985736366,1
PushT,55,6,development_holdout,shared_metric,target_oracle,3,0.0,0.8648951660859273,1.0,1.1605252698153645,1
PushT,55,6,development_holdout,shared_metric,target_oracle,6,1.0,0.14932128199253009,0.0,2.774643889674364,1
PushT,8,1,development_holdout,goal_permuted_metric,target_oracle,1,0.08148739372120142,0.6624190003388856,0.0,1.2501977667606627,1
PushT,8,1,development_holdout,goal_permuted_metric,target_oracle,3,0.8974594425317869,0.24890436254835233,0.0,2.6406660812811262,1
PushT,8,1,development_holdout,goal_permuted_metric,target_oracle,6,0.22287191994007188,0.5051029302567133,0.0,2.137588881390309,1
PushT,9,1,development_holdout,goal_permuted_metric,target_oracle,1,0.36553473865706543,0.8356558068359139,0.0,1.2080753496021681,1
PushT,9,1,development_holdout,goal_permuted_metric,target_oracle,3,0.2415867066316891,0.29303783037215336,0.0,1.6824385587198658,1
PushT,9,1,development_holdout,goal_permuted_metric,target_oracle,6,0.2782904485041899,0.8694516322036911,0.0,0.9066444379985145,1
PushT,10,1,development_holdout,goal_permuted_metric,target_oracle,1,0.12049358852617963,0.7914775548012029,0.0,1.05407011058275,1
PushT,10,1,development_holdout,goal_permuted_metric,target_oracle,3,0.8840388760879699,0.5280383849171992,0.0,2.1278664621419234,1
PushT,10,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.602938535360608,1.0,2.8402980578193313,1
PushT,11,1,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.03442630814561703,0.0,2.5153191815248284,1
PushT,11,1,development_holdout,goal_permuted_metric,target_oracle,3,1.0,0.1720976170810321,0.0,1.9027038583096298,1
PushT,11,1,development_holdout,goal_permuted_metric,target_oracle,6,0.2434864252420023,0.7751496814540707,0.0,2.086957482375755,1
PushT,12,1,development_holdout,goal_permuted_metric,target_oracle,1,0.15542731492732748,0.849132681307719,0.0,1.4522282968277183,1
PushT,12,1,development_holdout,goal_permuted_metric,target_oracle,3,0.7672659872148363,0.3852851614284668,0.0,1.580565990904927,1
PushT,12,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.5404137003789187,1.0,2.16662861596615,1
PushT,13,1,development_holdout,goal_permuted_metric,target_oracle,1,0.9488516591828323,0.15703069453190255,0.0,2.2990605509064244,1
PushT,13,1,development_holdout,goal_permuted_metric,target_oracle,3,0.20051600978623596,0.7239609651933124,0.0,1.2045254344834595,1
PushT,13,1,development_holdout,goal_permuted_metric,target_oracle,6,0.12408774868526844,0.6553860555728322,0.0,2.735296046180207,1
PushT,14,1,development_holdout,goal_permuted_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,14,1,development_holdout,goal_permuted_metric,target_oracle,3,0.0,0.7709003902771437,1.0,0.7399998311273303,1
PushT,14,1,development_holdout,goal_permuted_metric,target_oracle,6,0.10985312473301036,0.6300439299856073,0.0,1.6423527561666482,1
PushT,15,1,development_holdout,goal_permuted_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,15,1,development_holdout,goal_permuted_metric,target_oracle,3,1.0,0.5656476213300073,0.0,2.172619391170011,1
PushT,15,1,development_holdout,goal_permuted_metric,target_oracle,6,1.0,0.2887910535516998,0.0,2.221719669651382,1
PushT,16,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0,0.5591889403332068,1.0,1.1124500331429923,1
PushT,16,2,development_holdout,goal_permuted_metric,target_oracle,3,0.0,0.7079758378302892,1.0,1.2883754229020719,1
PushT,16,2,development_holdout,goal_permuted_metric,target_oracle,6,0.3019145847229555,0.7489667128202742,0.0,1.6944390257715816,1
PushT,17,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,17,2,development_holdout,goal_permuted_metric,target_oracle,3,0.6032872167889128,0.668830849539299,0.0,2.0760232789696245,1
PushT,17,2,development_holdout,goal_permuted_metric,target_oracle,6,0.6384910027617486,0.4984974069949463,0.0,1.6222130244057962,1
PushT,18,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,18,2,development_holdout,goal_permuted_metric,target_oracle,3,0.27850140655302486,0.8866971979190639,0.0,0.7571578116116986,1
PushT,18,2,development_holdout,goal_permuted_metric,target_oracle,6,0.31070236595182904,0.6066008735843866,0.0,2.054077501593775,1
PushT,19,2,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.7342753238585333,0.0,0.9232105067783367,1
PushT,19,2,development_holdout,goal_permuted_metric,target_oracle,3,0.7266521551092856,0.19779514730446532,0.0,1.6090677575431063,1
PushT,19,2,development_holdout,goal_permuted_metric,target_oracle,6,0.8838632056446043,0.31641517788446655,0.0,2.1783512121796234,1
PushT,20,2,development_holdout,goal_permuted_metric,target_oracle,1,0.4645196354936518,0.5633712525944252,0.0,1.1481917346313848,1
PushT,20,2,development_holdout,goal_permuted_metric,target_oracle,3,0.9103992805710343,0.30907844253020694,0.0,2.490625569829353,1
PushT,20,2,development_holdout,goal_permuted_metric,target_oracle,6,0.07594002049816881,0.38703881220118846,0.0,1.8379607440600898,1
PushT,21,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0,nan,1.0,0.0,1
PushT,21,2,development_holdout,goal_permuted_metric,target_oracle,3,0.7585503102919223,0.7402922880051794,0.0,1.2174185197176022,1
PushT,21,2,development_holdout,goal_permuted_metric,target_oracle,6,0.7230047574770261,0.5766521554754149,0.0,2.1611171989772764,1
PushT,22,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0,1.0,1.0,1.021931335107191,1
PushT,22,2,development_holdout,goal_permuted_metric,target_oracle,3,0.6494229664681321,0.4443193666026568,0.0,1.3844429494675,1
PushT,22,2,development_holdout,goal_permuted_metric,target_oracle,6,1.0,0.4960929831751389,0.0,1.7989601763877876,1
PushT,23,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0,0.9632070150149405,1.0,0.8662968145456832,1
PushT,23,2,development_holdout,goal_permuted_metric,target_oracle,3,0.10029137060733691,0.5972232579086376,0.0,1.9448249171056884,1
